ABV_CUSTOMER_ID,SEGMENT_NAME,SEGMENT_VALUE,IREP_EMAIL_OPEN,NPP_TRANSACTION_TOUCHPOINTS,ISA_CALL_COUNT
541117,ONCOLOGY CLL DECILE GROUP,Medium,0,7,1
541120,ONCOLOGY CLL DECILE GROUP,Medium,3,128,5
541305,ONCOLOGY CLL DECILE GROUP,Medium,0,53,14
540885,ONCOLOGY CLL DECILE GROUP,Medium,3,81,4
541335,ONCOLOGY CLL DECILE GROUP,Medium,1,277,4
541356,ONCOLOGY CLL DECILE GROUP,Medium,9,37,7
540944,ONCOLOGY CLL DECILE GROUP,Medium,17,72,7
541473,ONCOLOGY CLL DECILE GROUP,Medium,2,145,0
541751,ONCOLOGY CLL DECILE GROUP,Medium,0,57,2
541486,ONCOLOGY CLL DECILE GROUP,Medium,3,111,2
541653,ONCOLOGY CLL DECILE GROUP,Medium,0,0,1
541672,ONCOLOGY CLL DECILE GROUP,Medium,2,216,0
541727,ONCOLOGY CLL DECILE GROUP,Medium,0,102,0
541988,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
541746,ONCOLOGY CLL DECILE GROUP,Medium,5,229,0
542026,ONCOLOGY CLL DECILE GROUP,Medium,0,0,6
542709,ONCOLOGY CLL DECILE GROUP,Medium,14,111,5
542736,ONCOLOGY CLL DECILE GROUP,Medium,2,221,15
542744,ONCOLOGY CLL DECILE GROUP,Medium,4,70,0
542043,ONCOLOGY CLL DECILE GROUP,Medium,0,289,4
542052,ONCOLOGY CLL DECILE GROUP,Medium,0,0,3
542958,ONCOLOGY CLL DECILE GROUP,Medium,3,13,2
543024,ONCOLOGY CLL DECILE GROUP,Medium,2,248,4
543038,ONCOLOGY CLL DECILE GROUP,Medium,15,8,3
542124,ONCOLOGY CLL DECILE GROUP,Medium,1,129,4
543124,ONCOLOGY CLL DECILE GROUP,Medium,2,312,3
543285,ONCOLOGY CLL DECILE GROUP,Medium,0,0,1
542143,ONCOLOGY CLL DECILE GROUP,Medium,0,332,10
542188,ONCOLOGY CLL DECILE GROUP,Medium,0,198,0
543491,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
543507,ONCOLOGY CLL DECILE GROUP,Medium,0,112,0
543539,ONCOLOGY CLL DECILE GROUP,Medium,4,92,10
542318,ONCOLOGY CLL DECILE GROUP,Medium,9,35,6
542321,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
543664,ONCOLOGY CLL DECILE GROUP,Medium,0,182,0
543681,ONCOLOGY CLL DECILE GROUP,Medium,2,0,4
542375,ONCOLOGY CLL DECILE GROUP,Medium,5,603,5
543822,ONCOLOGY CLL DECILE GROUP,Medium,0,379,0
544013,ONCOLOGY CLL DECILE GROUP,Medium,0,24,0
544039,ONCOLOGY CLL DECILE GROUP,Medium,0,26,2
544142,ONCOLOGY CLL DECILE GROUP,Medium,2,318,7
544188,ONCOLOGY CLL DECILE GROUP,Medium,0,0,8
542561,ONCOLOGY CLL DECILE GROUP,Medium,2,1492,3
544224,ONCOLOGY CLL DECILE GROUP,Medium,7,212,11
544627,ONCOLOGY CLL DECILE GROUP,Medium,2,0,4
544638,ONCOLOGY CLL DECILE GROUP,Medium,0,94,2
544877,ONCOLOGY CLL DECILE GROUP,Medium,36,177,10
545133,ONCOLOGY CLL DECILE GROUP,Medium,0,31,0
546140,ONCOLOGY CLL DECILE GROUP,Medium,0,171,3
550186,ONCOLOGY CLL DECILE GROUP,Medium,0,0,5
546291,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
550281,ONCOLOGY CLL DECILE GROUP,Medium,0,142,0
546921,ONCOLOGY CLL DECILE GROUP,Medium,0,260,14
547458,ONCOLOGY CLL DECILE GROUP,Medium,7,324,6
551570,ONCOLOGY CLL DECILE GROUP,Medium,4,0,1
552102,ONCOLOGY CLL DECILE GROUP,Medium,14,72,14
552214,ONCOLOGY CLL DECILE GROUP,Medium,2,264,2
552933,ONCOLOGY CLL DECILE GROUP,Medium,0,31,0
553378,ONCOLOGY CLL DECILE GROUP,Medium,0,131,8
553568,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
553638,ONCOLOGY CLL DECILE GROUP,Medium,0,36,0
553957,ONCOLOGY CLL DECILE GROUP,Medium,1,90,4
554244,ONCOLOGY CLL DECILE GROUP,Medium,4,19,0
555514,ONCOLOGY CLL DECILE GROUP,Medium,0,491,2
548666,ONCOLOGY CLL DECILE GROUP,Medium,2,510,4
556588,ONCOLOGY CLL DECILE GROUP,Medium,0,15,0
556712,ONCOLOGY CLL DECILE GROUP,Medium,0,60,0
556821,ONCOLOGY CLL DECILE GROUP,Medium,0,170,2
548780,ONCOLOGY CLL DECILE GROUP,Medium,0,118,10
549253,ONCOLOGY CLL DECILE GROUP,Medium,11,197,3
549369,ONCOLOGY CLL DECILE GROUP,Medium,7,445,0
557348,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
557395,ONCOLOGY CLL DECILE GROUP,Medium,7,71,4
549423,ONCOLOGY CLL DECILE GROUP,Medium,0,180,3
557401,ONCOLOGY CLL DECILE GROUP,Medium,16,391,3
557439,ONCOLOGY CLL DECILE GROUP,Medium,3,339,3
557473,ONCOLOGY CLL DECILE GROUP,Medium,0,70,9
557592,ONCOLOGY CLL DECILE GROUP,Medium,13,6,2
557667,ONCOLOGY CLL DECILE GROUP,Medium,2,192,0
549479,ONCOLOGY CLL DECILE GROUP,Medium,0,40,0
557712,ONCOLOGY CLL DECILE GROUP,Medium,4,242,4
559620,ONCOLOGY CLL DECILE GROUP,Medium,3,385,8
559700,ONCOLOGY CLL DECILE GROUP,Medium,34,116,9
559742,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
559749,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
559916,ONCOLOGY CLL DECILE GROUP,Medium,21,350,4
560189,ONCOLOGY CLL DECILE GROUP,Medium,1,44,0
560728,ONCOLOGY CLL DECILE GROUP,Medium,3,117,2
560788,ONCOLOGY CLL DECILE GROUP,Medium,0,19,0
560885,ONCOLOGY CLL DECILE GROUP,Medium,0,383,1
560962,ONCOLOGY CLL DECILE GROUP,Medium,5,295,3
564891,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
561033,ONCOLOGY CLL DECILE GROUP,Medium,20,619,6
564961,ONCOLOGY CLL DECILE GROUP,Medium,41,37,13
561300,ONCOLOGY CLL DECILE GROUP,Medium,12,0,2
565114,ONCOLOGY CLL DECILE GROUP,Medium,7,142,3
565496,ONCOLOGY CLL DECILE GROUP,Medium,27,189,1
561895,ONCOLOGY CLL DECILE GROUP,Medium,3,267,22
561931,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
565654,ONCOLOGY CLL DECILE GROUP,Medium,1,95,1
562010,ONCOLOGY CLL DECILE GROUP,Medium,1,184,2
565769,ONCOLOGY CLL DECILE GROUP,Medium,0,6,1
562178,ONCOLOGY CLL DECILE GROUP,Medium,0,367,1
563658,ONCOLOGY CLL DECILE GROUP,Medium,0,129,0
563747,ONCOLOGY CLL DECILE GROUP,Medium,1,169,0
563899,ONCOLOGY CLL DECILE GROUP,Medium,12,23,17
566870,ONCOLOGY CLL DECILE GROUP,Medium,2,7,0
564015,ONCOLOGY CLL DECILE GROUP,Medium,0,323,2
566925,ONCOLOGY CLL DECILE GROUP,Medium,0,1545,1
564613,ONCOLOGY CLL DECILE GROUP,Medium,4,195,1
569976,ONCOLOGY CLL DECILE GROUP,Medium,0,122,0
570616,ONCOLOGY CLL DECILE GROUP,Medium,16,181,5
571025,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
571240,ONCOLOGY CLL DECILE GROUP,Medium,1,218,6
567265,ONCOLOGY CLL DECILE GROUP,Medium,2,24,10
571337,ONCOLOGY CLL DECILE GROUP,Medium,2,96,5
567342,ONCOLOGY CLL DECILE GROUP,Medium,3,101,4
571821,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
572323,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
567414,ONCOLOGY CLL DECILE GROUP,Medium,1,46,1
572744,ONCOLOGY CLL DECILE GROUP,Medium,26,97,7
567416,ONCOLOGY CLL DECILE GROUP,Medium,3,49,1
572899,ONCOLOGY CLL DECILE GROUP,Medium,0,290,11
573594,ONCOLOGY CLL DECILE GROUP,Medium,5,188,2
574007,ONCOLOGY CLL DECILE GROUP,Medium,7,227,3
574477,ONCOLOGY CLL DECILE GROUP,Medium,0,86,0
575776,ONCOLOGY CLL DECILE GROUP,Medium,10,2309,0
576234,ONCOLOGY CLL DECILE GROUP,Medium,9,9,0
576947,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
577075,ONCOLOGY CLL DECILE GROUP,Medium,2,5,1
568851,ONCOLOGY CLL DECILE GROUP,Medium,4,3,10
569139,ONCOLOGY CLL DECILE GROUP,Medium,5,65,3
569693,ONCOLOGY CLL DECILE GROUP,Medium,0,425,0
578234,ONCOLOGY CLL DECILE GROUP,Medium,0,274,1
578440,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
578492,ONCOLOGY CLL DECILE GROUP,Medium,1,94,5
569787,ONCOLOGY CLL DECILE GROUP,Medium,0,29,2
578661,ONCOLOGY CLL DECILE GROUP,Medium,0,192,1
578741,ONCOLOGY CLL DECILE GROUP,Medium,6,61,8
578779,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
578794,ONCOLOGY CLL DECILE GROUP,Medium,59,91,10
579003,ONCOLOGY CLL DECILE GROUP,Medium,0,114,0
579325,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
579455,ONCOLOGY CLL DECILE GROUP,Medium,0,215,1
579519,ONCOLOGY CLL DECILE GROUP,Medium,2,115,15
580538,ONCOLOGY CLL DECILE GROUP,Medium,5,0,0
579752,ONCOLOGY CLL DECILE GROUP,Medium,15,137,11
579872,ONCOLOGY CLL DECILE GROUP,Medium,12,392,2
579990,ONCOLOGY CLL DECILE GROUP,Medium,0,108,3
580058,ONCOLOGY CLL DECILE GROUP,Medium,11,192,0
581536,ONCOLOGY CLL DECILE GROUP,Medium,1,51,1
587739,ONCOLOGY CLL DECILE GROUP,Medium,0,47,0
587810,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
588270,ONCOLOGY CLL DECILE GROUP,Medium,2,195,0
581779,ONCOLOGY CLL DECILE GROUP,Medium,19,214,3
581883,ONCOLOGY CLL DECILE GROUP,Medium,0,668,2
588789,ONCOLOGY CLL DECILE GROUP,Medium,0,190,4
582140,ONCOLOGY CLL DECILE GROUP,Medium,0,548,0
588798,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
582476,ONCOLOGY CLL DECILE GROUP,Medium,1,307,6
582657,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
588978,ONCOLOGY CLL DECILE GROUP,Medium,0,54,0
590039,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
582753,ONCOLOGY CLL DECILE GROUP,Medium,1,38,0
590119,ONCOLOGY CLL DECILE GROUP,Medium,0,3,1
590379,ONCOLOGY CLL DECILE GROUP,Medium,1,0,0
582771,ONCOLOGY CLL DECILE GROUP,Medium,22,106,31
582773,ONCOLOGY CLL DECILE GROUP,Medium,0,63,1
590482,ONCOLOGY CLL DECILE GROUP,Medium,0,15,0
583088,ONCOLOGY CLL DECILE GROUP,Medium,2,8,15
590613,ONCOLOGY CLL DECILE GROUP,Medium,8,137,2
583181,ONCOLOGY CLL DECILE GROUP,Medium,2,145,0
591064,ONCOLOGY CLL DECILE GROUP,Medium,0,81,3
583326,ONCOLOGY CLL DECILE GROUP,Medium,2,336,1
591146,ONCOLOGY CLL DECILE GROUP,Medium,11,66,9
583358,ONCOLOGY CLL DECILE GROUP,Medium,15,0,3
591155,ONCOLOGY CLL DECILE GROUP,Medium,0,100,0
583359,ONCOLOGY CLL DECILE GROUP,Medium,0,0,10
591871,ONCOLOGY CLL DECILE GROUP,Medium,2,13,2
592454,ONCOLOGY CLL DECILE GROUP,Medium,0,90,3
592472,ONCOLOGY CLL DECILE GROUP,Medium,4,118,11
592538,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
583365,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
592860,ONCOLOGY CLL DECILE GROUP,Medium,6,34,5
592880,ONCOLOGY CLL DECILE GROUP,Medium,0,51,1
584858,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
592977,ONCOLOGY CLL DECILE GROUP,Medium,0,121,3
585693,ONCOLOGY CLL DECILE GROUP,Medium,9,36,13
593083,ONCOLOGY CLL DECILE GROUP,Medium,0,4,1
585939,ONCOLOGY CLL DECILE GROUP,Medium,0,17,5
593229,ONCOLOGY CLL DECILE GROUP,Medium,13,76,5
593247,ONCOLOGY CLL DECILE GROUP,Medium,6,322,0
594820,ONCOLOGY CLL DECILE GROUP,Medium,2,0,1
594506,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
594541,ONCOLOGY CLL DECILE GROUP,Medium,0,209,15
594795,ONCOLOGY CLL DECILE GROUP,Medium,0,45,0
594798,ONCOLOGY CLL DECILE GROUP,Medium,9,39,21
594885,ONCOLOGY CLL DECILE GROUP,Medium,0,69,5
594918,ONCOLOGY CLL DECILE GROUP,Medium,0,107,0
599412,ONCOLOGY CLL DECILE GROUP,Medium,1,642,3
595075,ONCOLOGY CLL DECILE GROUP,Medium,0,103,8
599663,ONCOLOGY CLL DECILE GROUP,Medium,0,89,4
599682,ONCOLOGY CLL DECILE GROUP,Medium,12,0,5
599908,ONCOLOGY CLL DECILE GROUP,Medium,0,8,0
595196,ONCOLOGY CLL DECILE GROUP,Medium,1,196,18
600579,ONCOLOGY CLL DECILE GROUP,Medium,0,10,7
600756,ONCOLOGY CLL DECILE GROUP,Medium,0,52,9
601393,ONCOLOGY CLL DECILE GROUP,Medium,50,179,6
595482,ONCOLOGY CLL DECILE GROUP,Medium,2,44,6
601406,ONCOLOGY CLL DECILE GROUP,Medium,8,555,1
601546,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
596958,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
602099,ONCOLOGY CLL DECILE GROUP,Medium,0,7,1
602135,ONCOLOGY CLL DECILE GROUP,Medium,4,1114,5
602404,ONCOLOGY CLL DECILE GROUP,Medium,0,0,2
602623,ONCOLOGY CLL DECILE GROUP,Medium,1,0,1
602696,ONCOLOGY CLL DECILE GROUP,Medium,0,135,0
597172,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
602792,ONCOLOGY CLL DECILE GROUP,Medium,9,748,3
602859,ONCOLOGY CLL DECILE GROUP,Medium,5,198,0
602903,ONCOLOGY CLL DECILE GROUP,Medium,20,527,12
597277,ONCOLOGY CLL DECILE GROUP,Medium,2,137,0
602937,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
597345,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
604262,ONCOLOGY CLL DECILE GROUP,Medium,0,85,0
604413,ONCOLOGY CLL DECILE GROUP,Medium,1,13,2
597831,ONCOLOGY CLL DECILE GROUP,Medium,8,37,0
604926,ONCOLOGY CLL DECILE GROUP,Medium,3,1014,11
604977,ONCOLOGY CLL DECILE GROUP,Medium,0,83,5
605988,ONCOLOGY CLL DECILE GROUP,Medium,1,0,0
597941,ONCOLOGY CLL DECILE GROUP,Medium,6,45,8
607279,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
607365,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
597995,ONCOLOGY CLL DECILE GROUP,Medium,2,17,0
598104,ONCOLOGY CLL DECILE GROUP,Medium,0,131,2
607753,ONCOLOGY CLL DECILE GROUP,Medium,4,149,9
598864,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
607807,ONCOLOGY CLL DECILE GROUP,Medium,12,467,30
599163,ONCOLOGY CLL DECILE GROUP,Medium,15,199,12
608084,ONCOLOGY CLL DECILE GROUP,Medium,3,0,0
599332,ONCOLOGY CLL DECILE GROUP,Medium,5,93,0
608586,ONCOLOGY CLL DECILE GROUP,Medium,1,224,11
613460,ONCOLOGY CLL DECILE GROUP,Medium,1,357,0
613558,ONCOLOGY CLL DECILE GROUP,Medium,0,68,9
609125,ONCOLOGY CLL DECILE GROUP,Medium,0,310,0
613637,ONCOLOGY CLL DECILE GROUP,Medium,0,92,9
611185,ONCOLOGY CLL DECILE GROUP,Medium,3,107,0
613689,ONCOLOGY CLL DECILE GROUP,Medium,8,90,6
611383,ONCOLOGY CLL DECILE GROUP,Medium,19,0,18
611393,ONCOLOGY CLL DECILE GROUP,Medium,13,153,1
611682,ONCOLOGY CLL DECILE GROUP,Medium,0,127,1
613761,ONCOLOGY CLL DECILE GROUP,Medium,2,40,1
611961,ONCOLOGY CLL DECILE GROUP,Medium,1,2,3
613827,ONCOLOGY CLL DECILE GROUP,Medium,1,209,4
612251,ONCOLOGY CLL DECILE GROUP,Medium,1,209,0
612441,ONCOLOGY CLL DECILE GROUP,Medium,5,197,0
612459,ONCOLOGY CLL DECILE GROUP,Medium,1,48,0
612478,ONCOLOGY CLL DECILE GROUP,Medium,3,165,2
612634,ONCOLOGY CLL DECILE GROUP,Medium,4,33,0
615107,ONCOLOGY CLL DECILE GROUP,Medium,2,661,7
615165,ONCOLOGY CLL DECILE GROUP,Medium,0,114,0
618057,ONCOLOGY CLL DECILE GROUP,Medium,2,213,0
618297,ONCOLOGY CLL DECILE GROUP,Medium,15,128,6
615843,ONCOLOGY CLL DECILE GROUP,Medium,11,541,8
618431,ONCOLOGY CLL DECILE GROUP,Medium,7,255,23
618656,ONCOLOGY CLL DECILE GROUP,Medium,17,129,5
618672,ONCOLOGY CLL DECILE GROUP,Medium,1,162,5
618744,ONCOLOGY CLL DECILE GROUP,Medium,25,237,7
615928,ONCOLOGY CLL DECILE GROUP,Medium,8,126,0
618815,ONCOLOGY CLL DECILE GROUP,Medium,26,24,22
618997,ONCOLOGY CLL DECILE GROUP,Medium,3,73,1
619185,ONCOLOGY CLL DECILE GROUP,Medium,0,263,0
619276,ONCOLOGY CLL DECILE GROUP,Medium,41,339,15
619498,ONCOLOGY CLL DECILE GROUP,Medium,6,586,2
619586,ONCOLOGY CLL DECILE GROUP,Medium,10,801,9
619678,ONCOLOGY CLL DECILE GROUP,Medium,0,222,1
616460,ONCOLOGY CLL DECILE GROUP,Medium,0,840,1
619818,ONCOLOGY CLL DECILE GROUP,Medium,11,104,4
619822,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
619824,ONCOLOGY CLL DECILE GROUP,Medium,0,174,7
616780,ONCOLOGY CLL DECILE GROUP,Medium,0,2,16
620248,ONCOLOGY CLL DECILE GROUP,Medium,0,21,12
621257,ONCOLOGY CLL DECILE GROUP,Medium,4,123,15
621327,ONCOLOGY CLL DECILE GROUP,Medium,6,181,3
621408,ONCOLOGY CLL DECILE GROUP,Medium,18,293,0
621428,ONCOLOGY CLL DECILE GROUP,Medium,10,167,9
617946,ONCOLOGY CLL DECILE GROUP,Medium,0,347,0
621452,ONCOLOGY CLL DECILE GROUP,Medium,0,96,14
621483,ONCOLOGY CLL DECILE GROUP,Medium,11,247,14
621500,ONCOLOGY CLL DECILE GROUP,Medium,5,116,4
627483,ONCOLOGY CLL DECILE GROUP,Medium,2,89,4
621591,ONCOLOGY CLL DECILE GROUP,Medium,31,338,10
621828,ONCOLOGY CLL DECILE GROUP,Medium,3,153,4
621873,ONCOLOGY CLL DECILE GROUP,Medium,5,88,6
624537,ONCOLOGY CLL DECILE GROUP,Medium,4,2,1
628344,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
624719,ONCOLOGY CLL DECILE GROUP,Medium,1,37,3
624772,ONCOLOGY CLL DECILE GROUP,Medium,0,48,0
625313,ONCOLOGY CLL DECILE GROUP,Medium,13,77,1
625452,ONCOLOGY CLL DECILE GROUP,Medium,12,112,12
625608,ONCOLOGY CLL DECILE GROUP,Medium,2,111,5
625874,ONCOLOGY CLL DECILE GROUP,Medium,0,330,0
628482,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
628517,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
626176,ONCOLOGY CLL DECILE GROUP,Medium,3,34,7
628733,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
632007,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
628846,ONCOLOGY CLL DECILE GROUP,Medium,3,0,2
632078,ONCOLOGY CLL DECILE GROUP,Medium,8,343,1
632988,ONCOLOGY CLL DECILE GROUP,Medium,0,155,0
632994,ONCOLOGY CLL DECILE GROUP,Medium,3,222,3
628933,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
633546,ONCOLOGY CLL DECILE GROUP,Medium,4,0,0
633733,ONCOLOGY CLL DECILE GROUP,Medium,0,341,3
629471,ONCOLOGY CLL DECILE GROUP,Medium,58,52,7
634551,ONCOLOGY CLL DECILE GROUP,Medium,3,46,0
634666,ONCOLOGY CLL DECILE GROUP,Medium,0,0,4
629544,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
635750,ONCOLOGY CLL DECILE GROUP,Medium,36,750,1
636200,ONCOLOGY CLL DECILE GROUP,Medium,8,0,2
636334,ONCOLOGY CLL DECILE GROUP,Medium,5,159,0
636354,ONCOLOGY CLL DECILE GROUP,Medium,13,0,3
629671,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
636417,ONCOLOGY CLL DECILE GROUP,Medium,8,0,8
636489,ONCOLOGY CLL DECILE GROUP,Medium,9,0,4
636553,ONCOLOGY CLL DECILE GROUP,Medium,38,218,3
630561,ONCOLOGY CLL DECILE GROUP,Medium,2,204,6
630724,ONCOLOGY CLL DECILE GROUP,Medium,8,0,14
636852,ONCOLOGY CLL DECILE GROUP,Medium,0,164,0
636953,ONCOLOGY CLL DECILE GROUP,Medium,30,84,8
637627,ONCOLOGY CLL DECILE GROUP,Medium,0,1,2
637647,ONCOLOGY CLL DECILE GROUP,Medium,2,403,1
637810,ONCOLOGY CLL DECILE GROUP,Medium,0,30,4
638287,ONCOLOGY CLL DECILE GROUP,Medium,2,77,7
638383,ONCOLOGY CLL DECILE GROUP,Medium,3,0,13
631596,ONCOLOGY CLL DECILE GROUP,Medium,0,18,1
638440,ONCOLOGY CLL DECILE GROUP,Medium,0,80,2
638662,ONCOLOGY CLL DECILE GROUP,Medium,2,134,8
643808,ONCOLOGY CLL DECILE GROUP,Medium,0,461,1
640384,ONCOLOGY CLL DECILE GROUP,Medium,1,0,1
640892,ONCOLOGY CLL DECILE GROUP,Medium,0,71,6
643853,ONCOLOGY CLL DECILE GROUP,Medium,7,238,4
641431,ONCOLOGY CLL DECILE GROUP,Medium,1,0,0
641455,ONCOLOGY CLL DECILE GROUP,Medium,0,143,2
643869,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
641565,ONCOLOGY CLL DECILE GROUP,Medium,4,182,0
641598,ONCOLOGY CLL DECILE GROUP,Medium,0,0,2
644012,ONCOLOGY CLL DECILE GROUP,Medium,3,40,2
641770,ONCOLOGY CLL DECILE GROUP,Medium,0,66,0
643048,ONCOLOGY CLL DECILE GROUP,Medium,1,324,0
644086,ONCOLOGY CLL DECILE GROUP,Medium,0,56,0
646456,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
646667,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
647247,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
644246,ONCOLOGY CLL DECILE GROUP,Medium,0,13,0
644304,ONCOLOGY CLL DECILE GROUP,Medium,0,265,0
647721,ONCOLOGY CLL DECILE GROUP,Medium,2,0,0
648261,ONCOLOGY CLL DECILE GROUP,Medium,0,54,0
648654,ONCOLOGY CLL DECILE GROUP,Medium,16,351,9
644475,ONCOLOGY CLL DECILE GROUP,Medium,4,126,2
644528,ONCOLOGY CLL DECILE GROUP,Medium,0,21,0
649061,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
649283,ONCOLOGY CLL DECILE GROUP,Medium,0,11,0
644788,ONCOLOGY CLL DECILE GROUP,Medium,0,0,1
650301,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
650316,ONCOLOGY CLL DECILE GROUP,Medium,0,6,4
645042,ONCOLOGY CLL DECILE GROUP,Medium,1,157,1
650371,ONCOLOGY CLL DECILE GROUP,Medium,4,1238,0
650799,ONCOLOGY CLL DECILE GROUP,Medium,0,86,0
650827,ONCOLOGY CLL DECILE GROUP,Medium,3,0,1
651013,ONCOLOGY CLL DECILE GROUP,Medium,0,6,0
651024,ONCOLOGY CLL DECILE GROUP,Medium,0,111,0
651097,ONCOLOGY CLL DECILE GROUP,Medium,0,46,0
645383,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
645492,ONCOLOGY CLL DECILE GROUP,Medium,0,737,5
651491,ONCOLOGY CLL DECILE GROUP,Medium,0,165,0
651630,ONCOLOGY CLL DECILE GROUP,Medium,3,123,9
645524,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
652048,ONCOLOGY CLL DECILE GROUP,Medium,4,372,1
645544,ONCOLOGY CLL DECILE GROUP,Medium,0,135,0
652241,ONCOLOGY CLL DECILE GROUP,Medium,3,133,0
652262,ONCOLOGY CLL DECILE GROUP,Medium,0,208,1
645704,ONCOLOGY CLL DECILE GROUP,Medium,3,308,2
652476,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
653028,ONCOLOGY CLL DECILE GROUP,Medium,0,2,0
653071,ONCOLOGY CLL DECILE GROUP,Medium,13,74,6
653664,ONCOLOGY CLL DECILE GROUP,Medium,13,1717,4
653392,ONCOLOGY CLL DECILE GROUP,Medium,2,503,3
653412,ONCOLOGY CLL DECILE GROUP,Medium,3,344,1
653487,ONCOLOGY CLL DECILE GROUP,Medium,27,44,5
653863,ONCOLOGY CLL DECILE GROUP,Medium,2,171,0
653498,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
657651,ONCOLOGY CLL DECILE GROUP,Medium,2,0,1
657718,ONCOLOGY CLL DECILE GROUP,Medium,0,152,3
657746,ONCOLOGY CLL DECILE GROUP,Medium,8,111,1
659020,ONCOLOGY CLL DECILE GROUP,Medium,0,66,0
659118,ONCOLOGY CLL DECILE GROUP,Medium,0,20,3
659130,ONCOLOGY CLL DECILE GROUP,Medium,8,0,1
659621,ONCOLOGY CLL DECILE GROUP,Medium,4,81,1
659691,ONCOLOGY CLL DECILE GROUP,Medium,0,294,1
659845,ONCOLOGY CLL DECILE GROUP,Medium,0,0,4
660169,ONCOLOGY CLL DECILE GROUP,Medium,0,103,0
660355,ONCOLOGY CLL DECILE GROUP,Medium,1,118,5
655959,ONCOLOGY CLL DECILE GROUP,Medium,1,118,0
660720,ONCOLOGY CLL DECILE GROUP,Medium,0,31,3
660952,ONCOLOGY CLL DECILE GROUP,Medium,12,53,0
655977,ONCOLOGY CLL DECILE GROUP,Medium,24,91,1
661943,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
656045,ONCOLOGY CLL DECILE GROUP,Medium,5,0,6
662156,ONCOLOGY CLL DECILE GROUP,Medium,1,120,3
662495,ONCOLOGY CLL DECILE GROUP,Medium,1,75,0
662638,ONCOLOGY CLL DECILE GROUP,Medium,0,120,0
656354,ONCOLOGY CLL DECILE GROUP,Medium,2,260,2
656387,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
662810,ONCOLOGY CLL DECILE GROUP,Medium,0,350,1
662950,ONCOLOGY CLL DECILE GROUP,Medium,0,28,2
663081,ONCOLOGY CLL DECILE GROUP,Medium,0,8,13
663509,ONCOLOGY CLL DECILE GROUP,Medium,0,249,5
656586,ONCOLOGY CLL DECILE GROUP,Medium,0,306,3
663700,ONCOLOGY CLL DECILE GROUP,Medium,3,17,2
656638,ONCOLOGY CLL DECILE GROUP,Medium,29,84,12
